"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
0,0,0,0,1,1,85,6.5,10.539999961853,641
0,1,1,0,0,1,69.4899978637695,5,20.5,661
1,1,0,0,1,1,77.5500030517578,8.94999980926514,38,664
1,1,1,0,0,1,85,7,38.25,521
0,1,1,0,1,1,80,7.44999980926514,21.6000003814697,615
0,1,1,0,1,1,69.9899978637695,7,15.5,646
1,1,0,0,1,1,89.8099975585938,7.80000019073486,43.6500015258789,626
0,1,0,0,0,1,79.9100036621094,5,36.2813987731934,656
0,1,0,0,1,1,80,9.19999980926514,23.9599990844727,650
1,1,0,0,1,1,80,8.19999980926514,33.7592010498047,606
0,1,1,0,0,1,83.6999969482422,5,38.5,601
0,1,0,0,1,1,80,5.75,22.3999996185303,668
0,0,1,0,0,1,80,6.84999990463257,21.6000003814697,579
1,1,0,0,1,1,80,8.875,17.2000007629395,671
1,1,0,0,1,1,80,7.22499990463257,18,614
0,1,1,0,1,1,67.9599990844727,6.5,28,595
0,1,1,0,0,1,78.6999969482422,5.125,21.25,598
1,1,1,0,1,1,89.0199966430664,9.75,36.5,638
1,1,0,0,1,1,95,9.44999980926514,21.8500003814697,668
1,1,1,0,1,1,80,6.5,20.3999996185303,578
0,1,1,0,0,1,85,6.40000009536743,33.5750007629395,532
1,1,0,0,1,1,80,6.5,17.4400005340576,645
1,1,0,0,1,1,78.5199966430664,6.5,21.2000007629395,620
1,1,0,0,1,1,95,8.10000038146973,23.75,713
0,1,0,0,0,1,79.3000030517578,5,18.0799999237061,599
1,0,0,0,1,0,19.1100006103516,12.4499998092651,5.15999984741211,599
1,1,1,0,1,1,70,10.375,16.7999992370605,561
0,1,0,0,0,1,80,5.25,22.7999992370605,718
0,1,1,0,1,1,85.1900024414063,6.5,23,694
0,1,1,0,1,1,70,8.64999961853027,17.1499996185303,590
0,0,1,0,1,1,73.8300018310547,6.55000019073486,22,685
1,1,1,0,1,1,80,9.19999980926514,15.6000003814697,598
0,1,1,0,0,1,58.5200004577637,6.5,15.8000001907349,509
0,1,1,0,1,1,76.9199981689453,7.25,18,758
0,1,1,0,0,1,94.9400024414063,8.75,22.5,588
1,1,0,0,0,1,90,6,23.6700000762939,625
1,1,0,0,1,1,80,6.5,20.3999996185303,646
0,1,1,0,1,1,90,9.5,23.8500003814697,591
1,1,0,0,1,1,79,6.5,18.9599990844727,644
1,1,1,0,1,1,80,7.625,14.0799999237061,618
1,1,0,0,1,1,80,6.5,18,670
0,0,1,0,1,1,69.9199981689453,7.5,26.5,639
0,1,1,0,0,1,85,6.5,27.4549999237061,674
1,1,1,0,1,1,75,5.5,48,584
0,0,1,0,0,1,75,5.875,21.75,606
1,1,1,0,1,1,83.9000015258789,10.4499998092651,26.0100002288818,574
1,1,1,0,0,1,60.5400009155273,6.5,17.7999992370605,662
1,1,0,0,1,1,80,6.5,12.8000001907349,674
1,1,1,0,0,1,65,6.5,16.8999996185303,649
0,1,1,0,0,1,83.370002746582,6.5,21.6749992370605,622
1,1,0,0,1,1,70.5199966430664,6.5,27.3600006103516,610
1,1,1,0,0,1,65,4.875,19.1749992370605,590
0,1,1,0,0,1,80,6.19999980926514,26.3999996185303,705
1,1,1,0,1,1,85,8,23.7999992370605,560
1,1,1,0,1,1,70,8.64999961853027,15.960000038147,553
0,1,1,0,0,1,55,5,16.6650009155273,501
1,1,1,0,1,1,86.4400024414063,8,25.5,590
1,1,0,0,1,1,72.629997253418,5.75,26,615
0,1,1,0,0,1,65,7.25,15.9250001907349,504
1,1,1,0,1,1,80,9.5,16,511
1,1,1,0,1,1,80,8.94999980926514,42.6399993896484,602
1,1,1,0,1,1,80,5.52500009536743,27.6000003814697,537
0,1,1,0,1,1,90,6.44999980926514,23.8500003814697,686
1,1,1,0,1,1,75,4.98999977111816,20.25,547
1,0,1,1,1,0,20,4.98999977111816,6.96000003814697,641
1,1,1,0,1,1,80,9.60000038146973,24,516
1,1,0,0,1,1,90,4.98999977111816,33.2099990844727,581
0,1,1,0,1,1,89.8899993896484,6.375,24,556
1,1,1,0,1,1,80,8.25,28.7999992370605,553
1,1,1,0,0,1,75,6,17.625,642
1,1,1,0,0,1,85.5199966430664,5.25,62,616
0,1,1,0,1,1,49.3800010681152,6.5,20,526
0,1,1,0,0,1,56.0299987792969,5.125,13,613
1,1,1,0,1,1,80,8.98999977111816,19.2000007629395,610
0,1,1,0,0,1,80,5.125,26.0799999237061,643
0,1,1,0,0,1,80,5,26,521
0,1,1,0,0,1,88.3000030517578,6.97499990463257,23.3999996185303,602
1,0,1,0,0,1,90,5.125,23.8500003814697,657
0,0,1,0,0,1,95,5,30.3999996185303,702
0,0,1,0,0,1,90,7.99900007247925,20.5200004577637,690
0,0,1,0,1,1,60.7299995422363,6.47499990463257,16.7000007629395,671
1,1,1,0,1,1,75,7.375,21.75,643
1,1,0,0,1,1,80,8.25,21.6800003051758,622
1,1,0,0,1,1,80,6.40000009536743,19.8400001525879,649
1,1,0,0,1,1,90,8.625,22.5,629
1,1,1,0,1,1,80,5.75,25.7600002288818,606
0,1,0,0,0,1,80,7.25,24.9599990844727,629
0,1,1,0,0,1,65,7.25,19.5,560
0,0,0,0,1,0,80,7.80000019073486,8.96000003814697,728
0,0,1,0,1,0,70,6.69999980926514,94.5,609
1,1,1,0,1,1,90,6.98999977111816,29.25,589
0,0,1,0,1,1,52.6300010681152,6.98999977111816,10,689
0,1,1,0,1,1,80,2,9.60000038146973,505
1,1,0,0,1,1,80,7.5,42,625
1,1,0,0,1,1,80,5.75,21.0400009155273,588
1,1,0,0,1,1,80,6.98999977111816,25.7591991424561,743
1,1,0,0,1,1,80,6.5,17.6800003051758,722
1,1,1,0,1,1,80,7.375,32,652
1,0,0,1,1,0,20,9.5,9.10000038146973,641
0,0,1,0,1,1,57.1399993896484,6.80000019073486,18,594
1,1,0,0,1,1,80,7.5,24.7999992370605,652
1,1,0,0,1,1,80,5.80000019073486,23.5599994659424,674
1,1,0,0,1,1,80,6.40000009536743,24.2399997711182,663
1,1,1,0,1,1,75,8.44999980926514,17.8125,552
1,1,0,0,1,1,80,7.15000009536743,22.7999992370605,663
1,1,0,0,1,1,80,5.98999977111816,34.7999992370605,648
1,1,1,0,1,1,80,5.98999977111816,23.2000007629395,717
1,1,0,0,1,1,90,6.5,26.5499992370605,707
1,1,0,0,1,1,80,7.25,16.7999992370605,681
1,1,0,0,1,1,80,8.59000015258789,16.7999992370605,530
0,0,1,0,1,1,62.1300010681152,6.72499990463257,14.6000003814697,564
1,1,1,0,1,1,70,11.6499996185303,16.625,508
0,1,0,0,1,1,80,4.375,23.6000003814697,676
1,1,0,0,1,1,80,6.69999980926514,21.1200008392334,653
1,1,1,0,1,1,80,7.25,50,576
1,1,0,0,1,1,90,5.5,13.5,578
0,1,0,0,1,1,90,8.94999980926514,31.4099998474121,544
0,1,1,0,1,1,90,6,31.5,605
0,0,1,1,1,0,10,10.25,3.5,605
1,1,1,0,1,1,78.1999969482422,6.25,31.2000007629395,655
1,1,1,0,1,1,80,7.05000019073486,22.9599990844727,618
1,1,1,0,1,1,85,7.375,28.0499992370605,530
1,1,1,0,1,1,89.5299987792969,6.125,21.7999992370605,652
1,1,1,0,1,1,85,5,21.25,611
0,1,1,0,1,1,70,6.51000022888184,19.25,640
0,1,1,0,1,1,80,8,15.6000003814697,598
0,1,1,0,1,1,80,5.5,26,565
1,1,1,0,1,1,85,5,20.7399997711182,533
1,1,0,0,1,1,80,7.5,19.297399520874,637
0,1,1,0,1,1,65.7099990844727,2,23,600
1,1,1,0,1,1,95,8.98999977111816,27.0750007629395,632
1,1,1,0,1,1,85,9.5,17.0849990844727,538
0,1,0,0,1,1,80,4.5,20.2399997711182,655
1,0,1,0,0,1,80,9.77499961853027,14.3999996185303,516
1,1,1,0,1,1,70,8.14999961853027,18.5499992370605,514
0,1,1,0,1,1,80,5,22.7999992370605,585
1,1,1,0,1,1,80,6.98999977111816,12,660
0,0,1,0,1,1,75,7.5,37.125,514
1,1,1,0,1,1,68.1800003051758,9.25,21,543
1,1,0,0,1,1,80,7.09999990463257,20,600
0,1,1,0,1,1,80,9.25,20.3999996185303,533
0,1,1,0,1,1,75,6.625,15,607
0,0,1,0,1,1,85,6.15000009536743,21.25,684
1,1,1,0,1,1,80,7.34999990463257,28.7999992370605,593
1,0,1,0,1,1,80,7.05000019073486,25.2000007629395,623
0,1,1,0,1,1,93.8099975585938,4,19.7000007629395,680
0,1,0,0,1,1,80,7.09999990463257,34,730
1,1,0,0,1,1,95,8.89999961853027,26.9799995422363,593
0,1,0,0,1,1,80,8,16.7999992370605,696
0,1,1,0,1,1,56.6500015258789,6.15000009536743,11.5,588
0,1,1,0,1,1,80,6.75,22.3999996185303,608
0,0,1,1,0,0,15,10.5,4.19999980926514,608
0,1,1,0,1,1,80,6.625,22.3999996185303,607
0,1,1,0,1,1,80,4.625,20,648
0,0,0,1,0,0,15,0.5,3.45000004768372,627
0,1,0,0,1,1,80,2,22.5520000457764,619
1,1,0,0,1,1,80,9.125,17.7003993988037,608
0,1,0,0,1,1,80,5,13.039999961853,672
0,0,0,1,0,0,14.25,8.875,5.9850001335144,668
0,0,0,1,0,0,19.4300003051758,10,4.76000022888184,676
1,0,0,1,0,0,20,9.25,5.11999988555908,774
0,0,0,1,0,0,20,5,5.07999992370605,716
0,0,0,1,0,0,20,5,6.19999980926514,647
0,0,0,1,0,0,20,5,4.75,655
1,0,0,1,0,0,15,8,3.07500004768372,702
0,0,0,1,0,0,14.0299997329712,7.5,3.82999992370605,794
0,0,0,1,1,0,9.78999996185303,7.75,6.94999980926514,774
1,0,0,1,0,0,20,12,15.3999996185303,714
0,0,0,1,0,0,20,5,5.5,739
0,0,0,1,0,0,19.7900009155273,11.125,5.55999994277954,695
0,0,0,1,0,0,14.9300003051758,11.625,4.48000001907349,764
1,1,0,1,0,0,23.6599998474121,6.5,3.61999988555908,705
0,1,0,1,0,0,18.6700000762939,4.5,8.96000003814697,733
0,1,0,1,0,0,9.96000003814697,5.5,2.54999995231628,771
1,0,0,1,1,0,20,5,3.70000004768372,654
0,1,0,1,0,0,19.4500007629395,5.65000009536743,4.23999977111816,792
0,1,0,1,0,0,19.8400001525879,5.15000009536743,6.15000009536743,704
0,1,0,1,0,0,7.8899998664856,3.375,3,766
0,1,0,1,0,0,10,5.5,3.19000005722046,756
0,1,0,1,0,0,9.60000038146973,4.77500009536743,2.61999988555908,686
0,1,0,1,0,0,10,5.15000009536743,3.59999990463257,675
0,1,0,1,0,0,10,4.52500009536743,2.54999995231628,731
0,0,0,1,0,0,18.6200008392334,8.5,7.30000019073486,703
0,0,0,1,0,0,15,10,4.05000019073486,710
0,0,0,1,0,0,20,5,6.34999990463257,668
0,0,0,1,0,0,19.9500007629395,12.75,4.1100001335144,728
0,0,0,1,0,0,20,9.875,11,747
0,0,0,1,0,0,9.94999980926514,8.875,1.99000000953674,725
0,0,0,1,0,0,15,5,4.4850001335144,782
0,0,0,1,0,0,10,12,2.34999990463257,716
1,0,0,1,1,0,9.97000026702881,8.375,2.88000011444092,761
0,0,0,1,0,0,20,9.875,3.70000004768372,697
0,0,0,1,0,0,13.460000038147,7.75,4.67000007629395,780
1,0,0,1,0,0,20,9.75,5.73999977111816,782
1,0,0,1,0,0,20,5,5.90000009536743,716
1,0,0,1,0,0,5,8.625,1.39999997615814,767
1,0,0,1,1,0,17.6499996185303,12.875,4.19999980926514,685
1,0,0,1,1,0,10,7.5,2.59999990463257,746
0,0,0,1,0,0,20,10.5,8.4379997253418,696
0,0,0,1,0,0,20,7.25,4.90000009536743,768
0,0,0,1,0,0,20,5.75,5.07999992370605,622
0,0,0,1,0,0,15,9.875,5.47499990463257,733
0,0,0,1,0,0,19.5799999237061,12.875,5.17000007629395,626
0,0,0,1,1,0,33.75,7.375,5.53109979629517,734
1,0,0,1,0,0,10,10.6999998092651,2.5,725
0,0,0,1,1,0,20,13.25,6.30000019073486,802
0,0,0,1,0,0,25,12.3500003814697,6.5,667
0,0,0,1,0,0,20.1499996185303,9.875,5.40000009536743,696
1,0,0,1,0,0,18.5100002288818,12.5,6.19980001449585,784
0,0,0,1,0,0,19.3299999237061,5,5.80000019073486,759
0,0,0,1,0,0,20,9.875,6.03999996185303,779
0,0,0,1,0,0,19.6200008392334,9.875,5.19999980926514,780
1,0,0,1,0,0,19.3400001525879,10.75,5.84000015258789,743
0,0,0,1,0,0,19.8999996185303,10.375,4.17999982833862,784
0,0,0,1,0,0,20,10.375,6.90000009536743,707
1,0,0,1,1,0,19.8999996185303,10.75,6.56610012054443,681
0,0,0,1,0,0,19.5,13.75,7.40999984741211,694
0,0,0,1,0,0,19.9899997711182,10.875,5.97760009765625,687
1,0,0,1,0,0,20,13.375,5.30000019073486,709
0,0,0,1,1,0,14.8699998855591,9.875,6.09740018844604,742
0,0,0,1,1,0,14.1899995803833,10.125,5.95989990234375,766
0,0,1,1,0,0,15.4200000762939,7.625,6.40000009536743,727
0,0,1,1,0,0,15,7.75,4.42500019073486,750
1,0,0,1,0,0,19.9899997711182,13.375,6.21770000457764,774
0,0,0,1,1,0,19.4400005340576,11,5.59999990463257,705
0,0,0,1,1,0,20,10,6.80000019073486,815
1,0,0,1,1,0,19.9799995422363,11.8000001907349,12.3400001525879,747
1,0,0,1,1,0,9.98999977111816,10.25,3.5952000617981,675
0,0,0,1,0,0,25,11.625,6,705
0,0,0,1,0,0,19.8400001525879,9.375,7.57999992370605,760
0,0,0,1,0,0,20,5,3.88000011444092,691
1,0,0,1,0,0,19.8400001525879,12.75,5,682
0,0,0,1,0,0,14.9499998092651,11.25,12.75,668
1,0,0,1,0,0,10,10.875,2.20000004768372,645
0,0,0,1,0,0,14.4899997711182,10.625,5.92500019073486,691
0,0,0,1,0,0,19.8700008392334,9.875,9,713
0,0,0,1,0,0,19.9300003051758,12.875,5.84999990463257,701
0,0,0,1,1,0,19.9300003051758,9,5.73999977111816,777
0,0,0,1,1,0,20,8.375,7.90000009536743,700
0,0,0,1,0,0,19.8799991607666,5,6.55999994277954,706
0,0,0,1,0,0,20,9.25,5.01690006256104,627
0,0,0,1,1,0,10,9.625,4,622
0,0,0,1,0,0,20,5,8.55500030517578,653
0,0,0,1,0,0,20,6,3.38000011444092,632
0,0,0,1,0,0,10.1499996185303,11.1000003814697,2.09999990463257,719
0,0,0,1,0,0,13.4300003051758,9.5,4.5,652
1,0,0,1,0,0,19.5,13.5,6.23999977111816,625
1,0,0,1,0,0,30,8,7.73999977111816,580
0,0,0,1,0,0,25,10.6499996185303,9.375,614
0,1,0,1,0,0,22.2199993133545,4.125,40,667
0,1,0,1,0,0,10,6.5,2.5,714
1,1,0,1,0,0,9.09000015258789,5,2.5,682
0,1,0,1,0,0,19.9400005340576,5.25,10.3699998855591,697
1,1,0,1,0,0,9.81999969482422,5.75,2.79999995231628,717
0,0,1,1,0,1,58.2000007629395,4.5,5.82000017166138,635
0,0,0,1,1,1,78.629997253418,6.98999977111816,4.59999990463257,625
0,0,1,1,1,0,9.43000030517578,9.625,2.5,647
0,1,1,0,1,0,78.1800003051758,7,24,605
0,0,1,0,1,0,76,7.5,12.1599998474121,631
1,1,1,0,1,0,80,9,19.2000007629395,557
0,0,1,0,0,0,80,7.44999980926514,11.6000003814697,740
1,1,1,0,1,0,70.4400024414063,7.63000011444092,11.1999998092651,584
1,1,1,0,1,0,57.9599990844727,10.25,4.55000019073486,546
0,0,1,0,1,0,65.629997253418,7.34999990463257,21,657
0,1,0,0,1,0,80,7.625,13.4399995803833,767
0,0,0,0,1,0,80,7.75,12.7600002288818,676
0,0,0,0,0,0,54.6699981689453,6.5,20.5,771
0,1,1,0,1,0,82.6800003051758,7.5,21.25,619
0,0,0,0,1,0,85,6.98999977111816,14.875,749
0,0,0,0,1,1,85,3.95000004768372,11.4750003814697,748
1,1,0,0,1,0,70,8.48999977111816,56,622
0,1,0,0,1,0,80,3.125,22.3360004425049,747
0,0,1,0,1,1,90,7.5,11.6999998092651,672
0,0,1,0,1,0,75,7.90000009536743,8.625,799
0,0,0,0,1,1,80,4.5,14.8000001907349,673
0,1,0,0,1,1,85,8.875,22.5249996185303,681
0,0,1,0,1,1,80,7.59999990463257,12,702
0,0,1,0,1,0,65.6600036621094,6.15000009536743,13,614
1,0,1,0,1,1,75,7.84999990463257,18.6000003814697,608
0,0,1,0,1,0,63.4900016784668,6.98999977111816,14,732
0,0,1,0,1,0,65.3099975585938,5.875,11.101900100708,777
0,0,1,0,1,1,74.5599975585938,7.84000015258789,8.5,635
0,1,1,0,1,1,76.9400024414063,6.69999980926514,13.8500003814697,537
0,0,0,0,1,1,80,5.65000009536743,29.6000003814697,797
0,0,0,0,1,1,80,6.65000009536743,15.5200004577637,688
0,0,1,0,1,1,81.2099990844727,5.98999977111816,13.3999996185303,598
0,0,1,0,1,1,69.6999969482422,5.94999980926514,11.5,639
0,0,1,0,1,1,74.4300003051758,6.5,19.5,632
0,1,1,0,1,0,59.4599990844727,6.5,13.1999998092651,626
1,1,1,0,1,1,76.0500030517578,6.84999990463257,20,607
1,1,1,0,0,1,76.9199981689453,2,50,537
0,1,1,0,1,1,90,6.90000009536743,24.2999992370605,558
0,1,0,0,1,1,90,3,20.25,565
0,0,1,0,1,1,84.0800018310547,6.625,24.2999992370605,653
1,0,1,0,1,1,70,6.69000005722046,44.0999984741211,655
0,1,1,0,1,1,80,6.25,21.2000007629395,668
0,0,0,0,1,1,90,7.5,12.8249998092651,667
0,0,1,0,1,1,84.8000030517578,6.875,21.2000007629395,641
0,0,1,0,1,1,79.9199981689453,5.94999980926514,19.9799995422363,728
0,0,1,0,1,1,64.2399978637695,6.94999980926514,21.2000007629395,606
1,1,1,0,1,0,45.9799995422363,7.125,20,780
0,0,1,0,1,1,58.8199996948242,7.94999980926514,19.1177997589111,507
0,1,1,0,1,1,85,7.44999980926514,17,604
0,0,0,0,1,1,56.5200004577637,8.80000019073486,13,542
0,1,0,0,1,1,95,6.69999980926514,27.7399997711182,635
1,0,1,0,1,1,64.3300018310547,6.375,9.64999961853027,621
0,0,1,0,1,1,68.1999969482422,7.40000009536743,14.8000001907349,604
0,0,1,0,1,1,60,4.5,16.0799999237061,631
1,1,1,0,1,1,80,6.34999990463257,74,645
0,1,1,0,1,1,70,8.39999961853027,9.02999973297119,500
0,0,1,0,1,1,80,7.55000019073486,14.6400003433228,675
0,1,0,0,1,1,78.4300003051758,8.125,20,794
1,1,1,0,1,1,84.9300003051758,9.125,29.2999992370605,589
0,0,1,0,0,1,80,6.44999980926514,39.4799995422363,545
0,0,1,0,0,1,67.0999984741211,4.625,10.3999996185303,625
1,1,1,0,1,1,80,7,14.8000001907349,561
1,1,0,0,1,1,80,6.84000015258789,28.7999992370605,551
0,1,0,0,1,1,80,6,14.6000003814697,636
0,1,1,0,1,1,85,7.25,21.25,577
0,1,0,0,1,1,80,6.5,14.3992004394531,680
1,1,1,0,1,1,53.3300018310547,6.5,8,614
0,0,1,0,0,1,85,7.375,17.8500003814697,580
0,1,1,0,1,1,79.370002746582,6.75,20,672
0,1,0,0,1,1,80,7.75,14.8000001907349,677
0,1,0,0,1,1,85,8.625,10.625,537
0,1,0,0,1,1,95,8.375,18.9524993896484,665
0,0,1,0,1,1,74.7799987792969,6.5,16.8265991210938,646
1,1,0,0,1,1,88.9499969482422,6.98999977111816,32.2000007629395,684
0,0,0,1,0,0,20,2.25,3.79999995231628,605
0,1,1,0,1,0,49.4099998474121,6.59999990463257,10.5,576
1,1,1,0,1,1,80,7.19999980926514,21.6800003051758,652
1,1,0,0,1,1,80,7.5,12.4160003662109,648
0,0,1,0,1,0,25.5,5.8899998664856,5.09999990463257,629
0,1,1,0,1,1,80,6.75,36,574
0,1,0,0,1,1,80,5,10.8000001907349,549
1,0,1,0,1,1,80,7.375,10.1599998474121,580
0,0,1,0,0,1,77.620002746582,5.84999990463257,16.2999992370605,659
1,1,0,0,1,1,80,5.625,23.1664009094238,681
0,1,0,0,1,1,80,7.5,15.6000003814697,688
0,0,1,0,0,0,63.6300010681152,6.98999977111816,6.36329984664917,583
0,0,1,0,0,1,73.1800003051758,2,19.1000003814697,657
1,1,1,0,1,1,90,3,17.2800006866455,667
0,1,1,0,1,1,72.5800018310547,6.5,11.25,651
0,0,1,0,1,1,80,2.875,11.6000003814697,619
1,1,0,0,1,1,80,5.84999990463257,18.3999996185303,635
0,0,1,0,1,1,73.1999969482422,7,18.2999992370605,691
1,0,1,0,1,1,62.2599983215332,6.84999990463257,16.5,542
0,1,1,0,1,1,85,8.25,22.9500007629395,505
1,1,1,0,1,1,95,6.84999990463257,24.8899993896484,642
0,1,1,0,1,1,62.5,7.09999990463257,15,555
0,0,1,0,1,1,80,2,20,674
0,0,1,0,1,1,83.6399993896484,5.98999977111816,13.8000001907349,643
1,1,1,0,0,1,75,5.5,18.75,620
0,0,1,0,1,0,40,6.25,8.07999992370605,572
1,1,1,0,1,1,75,7.75,12.375,588
1,1,1,0,1,1,90,6.75,19.7999992370605,605
1,1,1,0,1,1,74.5899963378906,7.125,18.0499992370605,519
1,0,0,1,0,0,20,2.25,5.3157000541687,774
0,1,0,0,1,1,95,7.59999990463257,17.0904998779297,622
0,1,0,0,1,1,85,6.75,72.25,562
0,0,1,0,1,1,90,8.55000019073486,15.3000001907349,637
0,1,0,0,1,1,85,5.25,21.9300003051758,576
0,0,1,0,1,1,57.8899993896484,5.98999977111816,11,755
0,0,1,0,1,1,66.8000030517578,7.44999980926514,17.2999992370605,634
0,0,1,0,1,1,63.7200012207031,6.55000019073486,13.6999998092651,731
1,0,0,0,0,1,80,4.5,29.2000007629395,611
1,1,1,0,1,1,90,7.625,14.8500003814697,705
1,1,0,0,1,1,80,8.25,23.8320007324219,640
1,1,0,0,1,1,80,7.875,35.9199981689453,641
0,1,0,0,1,1,80,8.35000038146973,19.2000007629395,577
0,1,0,0,1,1,100,7.67500019073486,28.2649993896484,620
1,1,0,0,0,1,80,6.84999990463257,18,624
1,1,1,0,0,1,70.6100006103516,6.98999977111816,21.5349998474121,654
0,0,0,0,1,1,80,5.94999980926514,44,711
1,1,1,0,1,1,85,9,32.2999992370605,511
0,1,1,0,1,1,80,4.92500019073486,24,682
0,1,0,0,1,1,90,2.125,23.8500003814697,615
1,1,0,0,0,1,80,4.25,19.7600002288818,607
1,1,0,0,1,1,95,8.89999961853027,17.4799995422363,679
1,1,1,0,0,1,80,6.90000009536743,20,645
0,1,1,0,1,1,80,7.59999990463257,22,584
0,1,0,0,1,1,80,6.59999990463257,7.44000005722046,707
0,0,1,0,1,1,80,4.5,15.8400001525879,607
0,1,0,0,1,1,90,8.64999961853027,18.4500007629395,633
1,1,1,0,1,1,90,6.34999990463257,29.8799991607666,600
1,1,0,0,1,1,90,8.39999961853027,11.9250001907349,613
1,1,1,0,1,1,85,6.90000009536743,22.5249996185303,647
0,1,0,0,1,1,90,2.75,21.1499996185303,680
1,1,1,0,1,1,85,8.25,27.2000007629395,546
1,0,0,1,0,0,20,11.5,5.5,624
0,1,0,0,1,1,80,2,44,683
1,1,1,0,1,1,90,2.25,28.2600002288818,638
0,1,1,0,1,1,89.9400024414063,7.125,32.2000007629395,582
0,1,1,0,1,1,64.3600006103516,7.75,19.5,606
1,1,1,0,1,1,75,6.94999980926514,16.5,697
0,1,0,0,1,1,80,6.25,19.6000003814697,616
0,0,0,1,0,0,20,11.8000001907349,4.90000009536743,616
1,1,0,0,1,1,80,5.98999977111816,14,640
0,1,1,0,0,1,71.9499969482422,2.625,27.7000007629395,632
0,1,1,0,1,1,74.9100036621094,4.5,19.8500003814697,713
1,1,1,0,1,1,65,7.69999980926514,14.9499998092651,522
0,1,1,0,1,1,82.7300033569336,2,23,605
0,1,0,0,1,1,80,6.5,10.8000001907349,797
0,0,0,1,0,0,20,9.5,2.70000004768372,797
0,0,1,0,1,1,90,6.40000009536743,23.3999996185303,603
0,0,0,1,1,0,10,11.25,5.48000001907349,595
1,1,0,0,1,1,90,7.5,26.6399993896484,721
1,1,0,0,1,1,80,6,22.7999992370605,640
0,1,0,0,1,1,85,8.875,17.9775009155273,664
0,0,1,0,1,1,67.3300018310547,4.5,75.75,680
0,0,1,0,0,1,63.1500015258789,6.59999990463257,9.22000026702881,688
0,0,0,0,1,1,80,6.92500019073486,51.0400009155273,685
0,1,0,0,1,1,95,5.125,17.6700000762939,552
1,1,1,0,1,1,95,7,19.4750003814697,661
1,1,0,0,1,1,80,8.625,18.3999996185303,656
0,1,0,0,1,1,80,7,16.7999992370605,684
1,1,0,0,1,1,90,7,29.6550006866455,654
1,1,1,0,0,1,87.1999969482422,7.65000009536743,21.7999992370605,594
0,0,1,0,1,1,84.9100036621094,3,22.5,620
1,1,0,0,1,0,33.4799995422363,9.60000038146973,35.1500015258789,627
0,0,1,0,1,0,45.8800010681152,5.98999977111816,7.80000019073486,619
1,1,0,0,1,1,80,6.75,31.6394996643066,644
1,1,1,0,1,1,62.7700004577637,9.02499961853027,29.5,519
0,0,1,0,1,1,64.8300018310547,6.5,18.7999992370605,583
0,1,1,0,1,1,66.2600021362305,5.48999977111816,16.1000003814697,541
1,1,1,0,1,1,90,6.5,24.2999992370605,676
0,1,1,0,1,1,85,8.30000019073486,22.7800006866455,588
1,1,1,0,1,1,83.3300018310547,8.42500019073486,17.5,580
1,1,1,0,1,1,89.1900024414063,6,29.7000007629395,608
1,1,0,0,0,1,95,9.27499961853027,11.875,623
1,1,0,0,1,1,80,8.05000019073486,26.3999996185303,676
0,1,1,0,1,1,90,4.875,21.2399997711182,663
1,1,1,0,1,1,85,8.69999980926514,26.3500003814697,594
0,1,0,0,1,1,95,2,38,689
1,1,0,0,1,1,80,8.39999961853027,13.1199998855591,643
0,0,1,0,1,1,69.2699966430664,6.84999990463257,19.0499992370605,675
0,1,1,0,1,1,85,9.625,25.5,660
1,1,0,0,1,1,80,7.07499980926514,78.8000030517578,693
1,1,1,0,0,1,61,7.40000009536743,15.3719997406006,546
0,1,0,0,1,1,80,7.82499980926514,17.6000003814697,699
0,1,1,0,1,1,75,2,28.875,501
0,1,0,0,1,1,80,4.25,21.2000007629395,611
0,1,0,0,1,1,80,4.25,18.7919998168945,669
0,0,1,0,1,1,57.3899993896484,6.59999990463257,13.1999998092651,651
1,0,1,0,0,1,70,6.98999977111816,62.2999992370605,733
0,0,0,1,0,0,20,2.25,4.90000009536743,722
0,1,1,0,1,1,90,8.19999980926514,14.6700000762939,646
1,1,0,0,1,1,80,7.5,21.2000007629395,643
0,1,1,0,1,1,85,6.30000019073486,15.9799995422363,553
0,1,1,0,1,1,85,5,18.0200004577637,557
0,1,0,0,1,1,80,7.73999977111816,18.3999996185303,631
1,1,0,0,1,1,80,2,21.3600006103516,727
1,1,1,0,1,1,85,5,19.125,607
0,1,1,0,1,1,70,8.72500038146973,18.2000007629395,572
1,1,1,0,1,1,64.5699996948242,7.27500009536743,11.3000001907349,635
1,1,1,0,1,1,70,4.5,28.2099990844727,508
0,1,1,0,1,1,69.7699966430664,7.92500019073486,18,583
0,1,1,0,0,1,72.8000030517578,2,18.2000007629395,562
1,1,1,0,1,1,85,9.17500019073486,27.625,525
1,1,0,0,1,1,90,9.19999980926514,22.5,585
1,1,1,0,0,1,80,8.69999980926514,17.6000003814697,666
1,1,0,0,0,1,80,5.25,20.3999996185303,630
0,1,0,0,1,1,77.6999969482422,2.25,21.6000003814697,772
0,1,1,0,1,1,75,2.5,39.2249984741211,708
0,1,0,0,1,1,78.4100036621094,1.125,47.439998626709,763
0,0,0,0,1,1,100,9.875,4.59999990463257,712
1,0,1,0,0,0,78.1399993896484,5.5,37.9000015258789,731
0,0,0,0,0,1,79.5100021362305,5.75,12.960000038147,701
0,0,1,0,1,1,74.7699966430664,5.625,41.5,752
